 DIAGONAL OF HAT RESIDUAL VAR    STANDARD RES    INT. STUD. RES  DELETED RES     EXT. STUD. RES  COOKS DISTANCE  DFFITS          
  0.3088860E-02   0.1041359E+01   0.2197266E+01   0.2200668E+01   0.2252674E+01   0.2209225E+01   0.7502755E-02   0.1229733E+00
  0.3068508E-02   0.1041380E+01   0.1124950E+01   0.1126680E+01   0.1153294E+01   0.1126986E+01   0.1953589E-02   0.6252438E-01
  0.3048348E-02   0.1041401E+01  -0.1641021E+01  -0.1643528E+01  -0.1682334E+01  -0.1646348E+01   0.4129665E-02  -0.9103679E-01
  0.3028380E-02   0.1041422E+01   0.3745750E+00   0.3751435E+00   0.3839972E+00   0.3748196E+00   0.2137433E-03   0.2065790E-01
  0.3008604E-02   0.1041443E+01   0.1107455E+01   0.1109125E+01   0.1135290E+01   0.1109381E+01   0.1856112E-02   0.6094214E-01
  0.2989020E-02   0.1041463E+01   0.1361884E+01   0.1363924E+01   0.1396087E+01   0.1365106E+01   0.2788556E-02   0.7474479E-01
  0.2969628E-02   0.1041484E+01   0.7954145E+00   0.7965982E+00   0.8153746E+00   0.7963055E+00   0.9450228E-03   0.4345868E-01
  0.2950428E-02   0.1041504E+01   0.3884281E+00   0.3890024E+00   0.3981676E+00   0.3886707E+00   0.2238942E-03   0.2114297E-01
  0.2931420E-02   0.1041524E+01   0.3101928E+00   0.3106484E+00   0.3179646E+00   0.3103665E+00   0.1418605E-03   0.1682873E-01
  0.2912604E-02   0.1041543E+01  -0.9088872E+00  -0.9102137E+00  -0.9316414E+00  -0.9100567E+00   0.1210054E-02  -0.4918612E-01
  0.2893980E-02   0.1041563E+01   0.2363008E+01   0.2366435E+01   0.2422121E+01   0.2377463E+01   0.8126680E-02   0.1280828E+00
  0.2875548E-02   0.1041582E+01  -0.9166370E+00  -0.9179578E+00  -0.9395504E+00  -0.9178125E+00   0.1215029E-02  -0.4928782E-01
  0.2857307E-02   0.1041601E+01   0.1012858E+01   0.1014308E+01   0.1038157E+01   0.1014337E+01   0.1474040E-02   0.5429780E-01
  0.2839259E-02   0.1041620E+01   0.2272943E-01   0.2276177E-01   0.2329676E-01   0.2273892E-01   0.7376018E-06   0.1213360E-02
  0.2821403E-02   0.1041638E+01  -0.5486326E+00  -0.5494082E+00  -0.5623163E+00  -0.5490227E+00   0.4270241E-03  -0.2920360E-01
  0.2803739E-02   0.1041657E+01   0.1979452E+00   0.1982233E+00   0.2028787E+00   0.1980320E+00   0.5523781E-04   0.1050059E-01
  0.2786267E-02   0.1041675E+01  -0.8528455E+00  -0.8540361E+00  -0.8740859E+00  -0.8538037E+00   0.1018960E-02  -0.4513103E-01
  0.2768987E-02   0.1041693E+01   0.8271507E+00   0.8282982E+00   0.8477365E+00   0.8280368E+00   0.9525080E-03   0.4363271E-01
  0.2751899E-02   0.1041711E+01  -0.6844787E+00  -0.6854224E+00  -0.7015017E+00  -0.6850571E+00   0.6482102E-03  -0.3598665E-01
  0.2735003E-02   0.1041729E+01  -0.3605809E+00  -0.3610750E+00  -0.3695423E+00  -0.3607595E+00   0.1787772E-03  -0.1889259E-01
  0.2718299E-02   0.1041746E+01   0.3360972E+00   0.3365549E+00   0.3444443E+00   0.3362551E+00   0.1543694E-03   0.1755531E-01
  0.2701787E-02   0.1041763E+01  -0.9064650E+00  -0.9076921E+00  -0.9289622E+00  -0.9075313E+00   0.1116023E-02  -0.4723616E-01
  0.2685467E-02   0.1041780E+01  -0.7802093E+00  -0.7812590E+00  -0.7995599E+00  -0.7809530E+00   0.8217652E-03  -0.4052460E-01
  0.2669339E-02   0.1041797E+01  -0.1374075E+01  -0.1375913E+01  -0.1408132E+01  -0.1377151E+01   0.2533473E-02  -0.7124653E-01
  0.2653403E-02   0.1041814E+01  -0.1440569E+01  -0.1442484E+01  -0.1476251E+01  -0.1444055E+01   0.2767893E-02  -0.7448389E-01
  0.2637659E-02   0.1041830E+01  -0.1157418E+00  -0.1158947E+00  -0.1186067E+00  -0.1157798E+00   0.1776081E-04  -0.5954095E-02
  0.2622106E-02   0.1041847E+01   0.1424339E+01   0.1426211E+01   0.1459573E+01   0.1427697E+01   0.2673794E-02   0.7320339E-01
  0.2606746E-02   0.1041863E+01   0.6396806E+00   0.6405160E+00   0.6554941E+00   0.6401363E+00   0.5361204E-03   0.3272568E-01
  0.2591578E-02   0.1041879E+01  -0.9345680E+00  -0.9357813E+00  -0.9576568E+00  -0.9356643E+00   0.1137654E-02  -0.4769422E-01
  0.2576602E-02   0.1041894E+01   0.2844152E+01   0.2847823E+01   0.2914374E+01   0.2868415E+01   0.1047524E-01   0.1457894E+00
  0.2561818E-02   0.1041910E+01   0.1651489E+01   0.1653609E+01   0.1692240E+01   0.1656502E+01   0.3511542E-02   0.8395046E-01
  0.2547226E-02   0.1041925E+01   0.7357215E+00   0.7366603E+00   0.7538642E+00   0.7363216E+00   0.6929146E-03   0.3720961E-01
  0.2532826E-02   0.1041940E+01  -0.4246529E+00  -0.4251917E+00  -0.4351185E+00  -0.4248418E+00   0.2295337E-03  -0.2140822E-01
  0.2518618E-02   0.1041955E+01   0.7299285E+00   0.7308494E+00   0.7479069E+00   0.7305071E+00   0.6743469E-03   0.3670737E-01
  0.2504602E-02   0.1041969E+01   0.1458470E+00   0.1460299E+00   0.1494371E+00   0.1458864E+00   0.2677205E-04   0.7310190E-02
  0.2490778E-02   0.1041984E+01  -0.1662322E+00  -0.1664396E+00  -0.1703218E+00  -0.1662770E+00   0.3458607E-04  -0.8308856E-02
  0.2477146E-02   0.1041998E+01  -0.4685270E+00  -0.4691084E+00  -0.4800470E+00  -0.4687407E+00   0.2732405E-03  -0.2335861E-01
  0.2463706E-02   0.1042012E+01   0.5109162E+00   0.5115467E+00   0.5234714E+00   0.5111672E+00   0.3231474E-03   0.2540347E-01
  0.2450458E-02   0.1042026E+01   0.2262330E+00   0.2265107E+00   0.2317893E+00   0.2262948E+00   0.6301735E-04   0.1121582E-01
  0.2437402E-02   0.1042040E+01  -0.6053903E+00  -0.6061295E+00  -0.6202508E+00  -0.6057441E+00   0.4488361E-03  -0.2994213E-01
